IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.210.133.141,2052,0,false,ORD,North America,Chicago,111,0.00
3.27.35.140,2053,0,false,ORD,North America,Chicago,111,0.00
3.26.130.166,2096,0,false,ORD,North America,Chicago,112,0.00
3.26.95.250,2095,0,false,ORD,North America,Chicago,112,0.00
13.211.4.242,2096,0,false,ORD,North America,Chicago,112,0.00
3.27.41.16,2082,0,false,ORD,North America,Chicago,112,0.00
3.27.35.140,2096,0,false,ORD,North America,Chicago,112,0.00
3.26.192.161,2087,0,false,ORD,North America,Chicago,113,0.00
54.252.152.140,2086,0,false,ORD,North America,Chicago,113,0.00
54.252.187.77,2052,0,false,ORD,North America,Chicago,113,0.00
3.26.192.161,2052,0,false,ORD,North America,Chicago,114,0.00
3.27.41.16,8080,0,false,ORD,North America,Chicago,114,0.00
3.27.105.95,8443,0,false,ORD,North America,Chicago,115,0.00
3.26.130.166,2086,0,false,ORD,North America,Chicago,115,0.00
13.232.107.92,2052,0,false,ORD,North America,Chicago,115,0.00
3.27.35.140,2095,0,false,ORD,North America,Chicago,116,0.00
54.252.187.77,8880,0,false,ORD,North America,Chicago,118,0.00
3.27.2.172,8080,0,false,ORD,North America,Chicago,118,0.00
3.27.105.95,80,0,false,ORD,North America,Chicago,118,0.00
3.27.138.113,8880,0,false,ORD,North America,Chicago,119,0.00
3.27.138.113,8443,0,false,ORD,North America,Chicago,119,0.00
3.27.41.16,2095,0,false,ORD,North America,Chicago,119,0.00
13.201.99.44,2053,0,false,ORD,North America,Chicago,120,0.00
3.27.105.95,2052,0,false,ORD,North America,Chicago,120,0.00
3.27.105.95,443,0,false,ORD,North America,Chicago,121,0.00
3.27.35.140,80,0,false,ORD,North America,Chicago,121,0.00
3.27.105.95,2082,0,false,ORD,North America,Chicago,121,0.00
3.26.130.166,8880,0,false,ORD,North America,Chicago,122,0.00
3.27.88.238,8080,0,false,ORD,North America,Chicago,122,0.00
3.26.192.161,2096,0,false,ORD,North America,Chicago,122,0.00
3.27.88.238,2083,0,false,ORD,North America,Chicago,123,0.00
3.27.105.95,2053,0,false,ORD,North America,Chicago,123,0.00
3.27.104.227,2086,0,false,ORD,North America,Chicago,123,0.00
3.27.88.238,8443,0,false,ORD,North America,Chicago,124,0.00
3.27.35.140,8443,0,false,ORD,North America,Chicago,124,0.00
13.114.73.198,2082,0,false,ORD,North America,Chicago,130,0.00
3.27.41.16,8880,0,false,ORD,North America,Chicago,133,0.00
3.27.138.113,2053,0,false,ORD,North America,Chicago,142,0.00
15.236.19.187,2052,0,false,ORD,North America,Chicago,159,0.00
15.236.55.252,2053,0,false,ORD,North America,Chicago,159,0.00
35.180.159.126,2083,0,false,ORD,North America,Chicago,159,0.00
15.237.106.231,8880,0,false,ORD,North America,Chicago,159,0.00
35.177.77.125,2083,0,false,ORD,North America,Chicago,159,0.00
3.9.191.130,443,0,false,ORD,North America,Chicago,159,0.00
15.237.106.231,2052,0,false,ORD,North America,Chicago,159,0.00
35.180.45.179,2087,0,false,ORD,North America,Chicago,159,0.00
35.180.125.35,80,0,false,ORD,North America,Chicago,159,0.00
51.44.42.131,2052,0,false,ORD,North America,Chicago,159,0.00
15.237.57.72,2086,0,false,ORD,North America,Chicago,159,0.00
3.10.173.188,2096,0,false,ORD,North America,Chicago,160,0.00
15.236.55.203,80,0,false,ORD,North America,Chicago,160,0.00
18.175.59.93,8443,0,false,ORD,North America,Chicago,160,0.00
35.180.159.126,2052,0,false,ORD,North America,Chicago,160,0.00
15.237.42.15,2083,0,false,ORD,North America,Chicago,160,0.00
51.44.42.131,2053,0,false,ORD,North America,Chicago,160,0.00
15.236.19.187,2096,0,false,ORD,North America,Chicago,160,0.00
35.180.159.126,80,0,false,ORD,North America,Chicago,160,0.00
51.44.42.131,8080,0,false,ORD,North America,Chicago,160,0.00
15.237.57.72,80,0,false,ORD,North America,Chicago,160,0.00
3.9.191.130,2082,0,false,ORD,North America,Chicago,160,0.00
35.180.45.179,2052,0,false,ORD,North America,Chicago,160,0.00
51.44.42.131,2096,0,false,ORD,North America,Chicago,160,0.00
15.237.24.227,2087,0,false,ORD,North America,Chicago,160,0.00
35.177.77.125,8443,0,false,ORD,North America,Chicago,160,0.00
15.236.180.49,2087,0,false,ORD,North America,Chicago,160,0.00
15.236.55.203,8880,0,false,ORD,North America,Chicago,160,0.00
35.180.125.35,2083,0,false,ORD,North America,Chicago,160,0.00
35.180.35.35,2087,0,false,ORD,North America,Chicago,160,0.00
15.237.24.227,2053,0,false,ORD,North America,Chicago,160,0.00
3.10.173.188,2095,0,false,ORD,North America,Chicago,160,0.00
35.180.125.35,443,0,false,ORD,North America,Chicago,160,0.00
15.237.24.227,2083,0,false,ORD,North America,Chicago,160,0.00
35.180.159.126,2095,0,false,ORD,North America,Chicago,160,0.00
3.8.15.177,8880,0,false,ORD,North America,Chicago,160,0.00
18.175.59.210,2096,0,false,ORD,North America,Chicago,160,0.00
18.134.141.115,2087,0,false,ORD,North America,Chicago,160,0.00
35.181.9.127,2082,0,false,ORD,North America,Chicago,160,0.00
18.175.46.184,8080,0,false,ORD,North America,Chicago,160,0.00
18.168.201.76,8443,0,false,ORD,North America,Chicago,160,0.00
15.236.55.252,2096,0,false,ORD,North America,Chicago,160,0.00
3.10.173.188,2053,0,false,ORD,North America,Chicago,160,0.00
18.130.223.114,443,0,false,ORD,North America,Chicago,160,0.00
15.237.57.72,8080,0,false,ORD,North America,Chicago,160,0.00
15.236.19.187,80,0,false,ORD,North America,Chicago,160,0.00
15.188.88.159,8080,0,false,ORD,North America,Chicago,160,0.00
15.237.106.231,2086,0,false,ORD,North America,Chicago,160,0.00
18.175.59.210,2052,0,false,ORD,North America,Chicago,161,0.00
15.237.106.231,8080,0,false,ORD,North America,Chicago,161,0.00
35.180.28.183,2095,0,false,ORD,North America,Chicago,161,0.00
18.133.185.110,2095,0,false,ORD,North America,Chicago,161,0.00
3.9.190.50,2087,0,false,ORD,North America,Chicago,161,0.00
15.237.42.15,2095,0,false,ORD,North America,Chicago,161,0.00
15.236.55.203,443,0,false,ORD,North America,Chicago,161,0.00
3.10.173.188,8880,0,false,ORD,North America,Chicago,161,0.00
3.9.190.50,2082,0,false,ORD,North America,Chicago,161,0.00
35.177.77.125,80,0,false,ORD,North America,Chicago,161,0.00
18.130.223.114,2087,0,false,ORD,North America,Chicago,161,0.00
3.10.173.188,8080,0,false,ORD,North America,Chicago,161,0.00
3.9.191.130,80,0,false,ORD,North America,Chicago,161,0.00
18.175.59.210,2087,0,false,ORD,North America,Chicago,161,0.00
15.237.114.169,443,0,false,ORD,North America,Chicago,161,0.00
3.9.190.50,2052,0,false,ORD,North America,Chicago,161,0.00
3.9.191.130,2053,0,false,ORD,North America,Chicago,161,0.00
3.11.81.184,2087,0,false,ORD,North America,Chicago,161,0.00
3.10.173.188,2083,0,false,ORD,North America,Chicago,161,0.00
13.36.229.169,2082,0,false,ORD,North America,Chicago,161,0.00
3.11.81.184,2082,0,false,ORD,North America,Chicago,161,0.00
3.8.15.177,2087,0,false,ORD,North America,Chicago,161,0.00
35.180.45.179,8443,0,false,ORD,North America,Chicago,161,0.00
18.169.104.234,2086,0,false,ORD,North America,Chicago,161,0.00
18.175.59.210,2053,0,false,ORD,North America,Chicago,161,0.00
35.181.9.127,443,0,false,ORD,North America,Chicago,161,0.00
18.169.104.234,8080,0,false,ORD,North America,Chicago,161,0.00
35.177.77.125,2052,0,false,ORD,North America,Chicago,161,0.00
35.178.190.206,80,0,false,ORD,North America,Chicago,161,0.00
35.180.125.35,8443,0,false,ORD,North America,Chicago,161,0.00
3.8.15.177,2096,0,false,ORD,North America,Chicago,161,0.00
15.237.24.227,80,0,false,ORD,North America,Chicago,161,0.00
15.236.180.49,2086,0,false,ORD,North America,Chicago,161,0.00
35.180.45.179,2083,0,false,ORD,North America,Chicago,161,0.00
3.8.15.177,8080,0,false,ORD,North America,Chicago,161,0.00
15.236.180.49,443,0,false,ORD,North America,Chicago,161,0.00
15.236.55.252,8080,0,false,ORD,North America,Chicago,161,0.00
15.236.55.252,2087,0,false,ORD,North America,Chicago,161,0.00
15.236.55.252,2086,0,false,ORD,North America,Chicago,161,0.00
35.181.56.58,8080,0,false,ORD,North America,Chicago,161,0.00
18.168.201.76,2096,0,false,ORD,North America,Chicago,161,0.00
3.9.190.50,2096,0,false,ORD,North America,Chicago,161,0.00
15.237.114.169,8443,0,false,ORD,North America,Chicago,161,0.00
35.177.77.125,443,0,false,ORD,North America,Chicago,161,0.00
18.168.201.76,443,0,false,ORD,North America,Chicago,161,0.00
35.181.56.58,2083,0,false,ORD,North America,Chicago,161,0.00
15.236.55.252,2082,0,false,ORD,North America,Chicago,161,0.00
3.11.81.184,2086,0,false,ORD,North America,Chicago,161,0.00
18.130.223.114,2083,0,false,ORD,North America,Chicago,161,0.00
35.177.77.125,2082,0,false,ORD,North America,Chicago,161,0.00
35.180.125.35,8880,0,false,ORD,North America,Chicago,161,0.00
35.180.35.35,2086,0,false,ORD,North America,Chicago,161,0.00
3.10.173.188,8443,0,false,ORD,North America,Chicago,161,0.00
18.133.185.110,80,0,false,ORD,North America,Chicago,161,0.00
35.178.190.206,8443,0,false,ORD,North America,Chicago,161,0.00
3.9.190.50,2095,0,false,ORD,North America,Chicago,161,0.00
35.180.28.183,8080,0,false,ORD,North America,Chicago,161,0.00
35.180.159.126,2096,0,false,ORD,North America,Chicago,162,0.00
15.236.19.187,2086,0,false,ORD,North America,Chicago,162,0.00
18.169.104.234,2053,0,false,ORD,North America,Chicago,162,0.00
3.8.15.177,2083,0,false,ORD,North America,Chicago,162,0.00
15.237.114.169,2095,0,false,ORD,North America,Chicago,162,0.00
35.180.125.35,2095,0,false,ORD,North America,Chicago,162,0.00
3.11.81.184,2052,0,false,ORD,North America,Chicago,162,0.00
15.237.114.169,8080,0,false,ORD,North America,Chicago,162,0.00
15.236.55.252,80,0,false,ORD,North America,Chicago,162,0.00
35.181.9.127,2096,0,false,ORD,North America,Chicago,162,0.00
35.181.9.127,8443,0,false,ORD,North America,Chicago,162,0.00
15.236.180.49,2052,0,false,ORD,North America,Chicago,162,0.00
35.180.45.179,2086,0,false,ORD,North America,Chicago,162,0.00
15.237.24.227,8080,0,false,ORD,North America,Chicago,162,0.00
18.169.104.234,2083,0,false,ORD,North America,Chicago,162,0.00
3.11.81.184,443,0,false,ORD,North America,Chicago,162,0.00
35.181.56.58,2086,0,false,ORD,North America,Chicago,162,0.00
15.236.202.194,2082,0,false,ORD,North America,Chicago,162,0.00
35.180.28.183,2087,0,false,ORD,North America,Chicago,162,0.00
35.181.56.58,2082,0,false,ORD,North America,Chicago,162,0.00
15.237.42.15,2086,0,false,ORD,North America,Chicago,162,0.00
35.180.159.126,2087,0,false,ORD,North America,Chicago,162,0.00
15.236.19.187,2082,0,false,ORD,North America,Chicago,162,0.00
15.236.55.252,2095,0,false,ORD,North America,Chicago,162,0.00
18.133.255.122,2095,0,false,ORD,North America,Chicago,162,0.00
15.236.202.194,443,0,false,ORD,North America,Chicago,162,0.00
35.178.190.206,2086,0,false,ORD,North America,Chicago,162,0.00
15.236.180.49,2096,0,false,ORD,North America,Chicago,162,0.00
35.180.28.183,2082,0,false,ORD,North America,Chicago,162,0.00
3.9.191.130,8443,0,false,ORD,North America,Chicago,162,0.00
35.178.190.206,2083,0,false,ORD,North America,Chicago,162,0.00
15.236.19.187,8080,0,false,ORD,North America,Chicago,162,0.00
15.236.202.194,2083,0,false,ORD,North America,Chicago,162,0.00
51.44.42.131,2087,0,false,ORD,North America,Chicago,162,0.00
18.134.141.115,2053,0,false,ORD,North America,Chicago,162,0.00
35.178.190.206,8080,0,false,ORD,North America,Chicago,162,0.00
15.188.76.224,2083,0,false,ORD,North America,Chicago,162,0.00
35.181.9.127,2087,0,false,ORD,North America,Chicago,162,0.00
35.180.45.179,2053,0,false,ORD,North America,Chicago,162,0.00
15.236.55.203,2095,0,false,ORD,North America,Chicago,162,0.00
35.180.28.183,8880,0,false,ORD,North America,Chicago,162,0.00
15.236.55.252,443,0,false,ORD,North America,Chicago,162,0.00
18.169.104.234,8880,0,false,ORD,North America,Chicago,162,0.00
18.130.223.114,2096,0,false,ORD,North America,Chicago,162,0.00
35.181.56.58,8880,0,false,ORD,North America,Chicago,162,0.00
35.181.9.127,2086,0,false,ORD,North America,Chicago,162,0.00
18.168.201.76,8080,0,false,ORD,North America,Chicago,162,0.00
18.168.201.76,8880,0,false,ORD,North America,Chicago,162,0.00
35.180.28.183,2083,0,false,ORD,North America,Chicago,162,0.00
18.175.59.210,2095,0,false,ORD,North America,Chicago,162,0.00
15.237.57.72,2083,0,false,ORD,North America,Chicago,162,0.00
35.178.192.159,2087,0,false,ORD,North America,Chicago,162,0.00
15.237.42.15,443,0,false,ORD,North America,Chicago,162,0.00
18.133.255.122,2083,0,false,ORD,North America,Chicago,162,0.00
35.177.77.125,2086,0,false,ORD,North America,Chicago,162,0.00
3.11.81.184,8880,0,false,ORD,North America,Chicago,162,0.00
15.236.55.252,8880,0,false,ORD,North America,Chicago,162,0.00
35.180.159.126,443,0,false,ORD,North America,Chicago,162,0.00
3.9.191.130,2052,0,false,ORD,North America,Chicago,162,0.00
35.180.125.35,2086,0,false,ORD,North America,Chicago,162,0.00
15.236.55.252,8443,0,false,ORD,North America,Chicago,163,0.00
35.180.28.183,2096,0,false,ORD,North America,Chicago,163,0.00
15.236.55.203,2052,0,false,ORD,North America,Chicago,163,0.00
35.181.9.127,8080,0,false,ORD,North America,Chicago,163,0.00
15.236.55.203,2087,0,false,ORD,North America,Chicago,163,0.00
18.133.255.122,443,0,false,ORD,North America,Chicago,163,0.00
18.130.223.114,8080,0,false,ORD,North America,Chicago,163,0.00
15.237.207.101,80,0,false,ORD,North America,Chicago,163,0.00
18.175.46.184,2083,0,false,ORD,North America,Chicago,163,0.00
18.132.249.23,8443,80,false,ORD,North America,Chicago,163,0.00
15.237.42.15,8443,0,false,ORD,North America,Chicago,163,0.00
15.236.180.49,8880,0,false,ORD,North America,Chicago,163,0.00
18.175.56.198,443,0,false,ORD,North America,Chicago,163,0.00
18.130.223.114,8443,0,false,ORD,North America,Chicago,163,0.00
18.175.59.210,443,0,false,ORD,North America,Chicago,163,0.00
15.237.42.15,2053,0,false,ORD,North America,Chicago,163,0.00
3.10.173.188,2082,0,false,ORD,North America,Chicago,163,0.00
18.134.3.11,8080,0,false,ORD,North America,Chicago,163,0.00
15.236.55.203,2053,0,false,ORD,North America,Chicago,163,0.00
3.11.81.184,8443,0,false,ORD,North America,Chicago,163,0.00
3.10.173.188,2087,0,false,ORD,North America,Chicago,163,0.00
18.133.185.110,8880,0,false,ORD,North America,Chicago,163,0.00
35.178.190.206,2052,0,false,ORD,North America,Chicago,163,0.00
35.178.190.206,2087,0,false,ORD,North America,Chicago,163,0.00
18.175.59.93,2087,0,false,ORD,North America,Chicago,163,0.00
35.180.35.35,2095,0,false,ORD,North America,Chicago,163,0.00
35.180.159.126,8443,0,false,ORD,North America,Chicago,163,0.00
18.169.104.234,2096,0,false,ORD,North America,Chicago,163,0.00
35.178.190.206,8880,0,false,ORD,North America,Chicago,163,0.00
3.9.190.50,2053,0,false,ORD,North America,Chicago,163,0.00
3.9.190.50,8443,0,false,ORD,North America,Chicago,163,0.00
18.132.249.23,2087,80,false,ORD,North America,Chicago,163,0.00
15.237.24.227,2095,0,false,ORD,North America,Chicago,163,0.00
18.133.255.122,2052,0,false,ORD,North America,Chicago,163,0.00
13.36.229.169,80,0,false,ORD,North America,Chicago,163,0.00
35.177.77.125,2053,0,false,ORD,North America,Chicago,163,0.00
35.180.35.35,8080,0,false,ORD,North America,Chicago,164,0.00
35.181.9.127,80,0,false,ORD,North America,Chicago,164,0.00
15.237.57.72,2052,0,false,ORD,North America,Chicago,164,0.00
18.133.255.122,2086,0,false,ORD,North America,Chicago,164,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,164,0.00
15.237.114.169,2052,0,false,ORD,North America,Chicago,164,0.00
18.175.59.93,2053,0,false,ORD,North America,Chicago,164,0.00
18.134.141.115,80,0,false,ORD,North America,Chicago,165,0.00
18.133.185.110,2083,0,false,ORD,North America,Chicago,165,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,165,0.00
18.134.141.115,8443,0,false,ORD,North America,Chicago,165,0.00
13.36.229.169,2086,0,false,ORD,North America,Chicago,165,0.00
18.132.249.23,8080,0,false,ORD,North America,Chicago,165,0.00
15.160.252.181,2083,80,false,MXP,Europe,Milan,166,0.00
15.160.14.66,2083,80,false,MXP,Europe,Milan,166,0.00
3.77.153.38,2052,0,false,ORD,North America,Chicago,166,0.00
18.195.21.200,2095,0,false,ORD,North America,Chicago,166,0.00
3.77.155.8,2052,0,false,ORD,North America,Chicago,166,0.00
18.192.244.151,2086,0,false,ORD,North America,Chicago,166,0.00
18.195.21.200,80,0,false,ORD,North America,Chicago,166,0.00
3.67.39.1,443,0,false,ORD,North America,Chicago,166,0.00
18.194.1.62,80,0,false,ORD,North America,Chicago,166,0.00
18.153.109.13,2087,0,false,ORD,North America,Chicago,166,0.00
3.120.185.190,8443,0,false,ORD,North America,Chicago,166,0.00
18.184.180.97,8880,0,false,ORD,North America,Chicago,166,0.00
3.122.159.2,443,0,false,ORD,North America,Chicago,167,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,167,0.00
18.195.21.200,8880,0,false,ORD,North America,Chicago,167,0.00
3.127.27.195,8080,0,false,ORD,North America,Chicago,167,0.00
18.194.1.62,2053,0,false,ORD,North America,Chicago,167,0.00
3.73.99.138,2087,0,false,ORD,North America,Chicago,167,0.00
3.120.185.190,2095,0,false,ORD,North America,Chicago,167,0.00
35.159.28.159,2052,0,false,ORD,North America,Chicago,167,0.00
18.192.244.151,2082,0,false,ORD,North America,Chicago,167,0.00
3.122.159.2,80,0,false,ORD,North America,Chicago,167,0.00
3.127.27.195,80,0,false,ORD,North America,Chicago,167,0.00
35.159.28.159,2053,0,false,ORD,North America,Chicago,167,0.00
18.194.1.62,2087,0,false,ORD,North America,Chicago,167,0.00
35.159.28.159,2086,0,false,ORD,North America,Chicago,167,0.00
15.160.250.170,2083,80,false,MXP,Europe,Milan,167,0.00
3.76.85.103,8080,0,false,ORD,North America,Chicago,167,0.00
3.125.124.24,80,0,false,ORD,North America,Chicago,167,0.00
3.120.185.190,8080,0,false,ORD,North America,Chicago,167,0.00
15.237.106.231,2083,0,false,ORD,North America,Chicago,167,0.00
18.153.109.13,2096,0,false,ORD,North America,Chicago,167,0.00
3.72.89.80,2095,0,false,ORD,North America,Chicago,167,0.00
18.192.20.221,2052,0,false,ORD,North America,Chicago,167,0.00
35.159.28.159,2087,0,false,ORD,North America,Chicago,167,0.00
18.192.20.221,443,0,false,ORD,North America,Chicago,167,0.00
18.133.255.122,8880,0,false,ORD,North America,Chicago,167,0.00
18.184.33.54,8880,0,false,ORD,North America,Chicago,167,0.00
18.184.33.54,2083,0,false,ORD,North America,Chicago,167,0.00
18.184.180.97,2082,0,false,ORD,North America,Chicago,167,0.00
3.125.156.82,2082,0,false,ORD,North America,Chicago,167,0.00
18.194.1.62,2096,0,false,ORD,North America,Chicago,167,0.00
18.184.180.97,443,0,false,ORD,North America,Chicago,167,0.00
3.122.159.2,8080,0,false,ORD,North America,Chicago,167,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,167,0.00
15.237.106.231,2053,0,false,ORD,North America,Chicago,167,0.00
18.184.180.97,2096,0,false,ORD,North America,Chicago,168,0.00
3.127.27.195,2087,0,false,ORD,North America,Chicago,168,0.00
18.184.180.97,2052,0,false,ORD,North America,Chicago,168,0.00
3.73.99.138,80,0,false,ORD,North America,Chicago,168,0.00
3.75.233.243,2053,0,false,ORD,North America,Chicago,168,0.00
18.192.244.151,80,0,false,ORD,North America,Chicago,168,0.00
18.134.141.115,2052,0,false,ORD,North America,Chicago,168,0.00
15.236.202.194,8880,0,false,ORD,North America,Chicago,168,0.00
3.249.105.222,2083,0,false,ORD,North America,Chicago,168,0.00
18.192.20.221,8443,0,false,ORD,North America,Chicago,168,0.00
54.155.152.189,2087,0,false,ORD,North America,Chicago,168,0.00
3.120.185.190,2083,0,false,ORD,North America,Chicago,168,0.00
3.69.26.82,8443,0,false,ORD,North America,Chicago,168,0.00
3.73.99.138,2096,0,false,ORD,North America,Chicago,168,0.00
18.184.33.54,2095,0,false,ORD,North America,Chicago,168,0.00
34.247.106.193,2082,0,false,ORD,North America,Chicago,168,0.00
3.249.90.51,443,0,false,ORD,North America,Chicago,168,0.00
3.253.26.107,2086,0,false,ORD,North America,Chicago,168,0.00
54.216.129.50,2087,0,false,ORD,North America,Chicago,168,0.00
3.67.39.1,8443,0,false,ORD,North America,Chicago,168,0.00
3.125.124.24,8080,0,false,ORD,North America,Chicago,168,0.00
3.69.49.174,2082,0,false,ORD,North America,Chicago,168,0.00
3.127.27.195,2082,0,false,ORD,North America,Chicago,168,0.00
18.195.21.200,2087,0,false,ORD,North America,Chicago,168,0.00
3.125.124.24,2096,0,false,ORD,North America,Chicago,168,0.00
3.249.145.158,2086,0,false,ORD,North America,Chicago,168,0.00
3.75.233.243,8880,0,false,ORD,North America,Chicago,168,0.00
3.75.233.243,443,0,false,ORD,North America,Chicago,168,0.00
3.75.233.243,2082,0,false,ORD,North America,Chicago,168,0.00
35.159.28.159,2082,0,false,ORD,North America,Chicago,169,0.00
18.203.243.192,80,0,false,ORD,North America,Chicago,169,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,169,0.00
3.122.159.2,2053,0,false,ORD,North America,Chicago,169,0.00
54.155.152.189,2082,0,false,ORD,North America,Chicago,169,0.00
3.125.124.24,2052,0,false,ORD,North America,Chicago,169,0.00
18.195.21.200,2082,0,false,ORD,North America,Chicago,169,0.00
3.76.85.103,2052,0,false,ORD,North America,Chicago,169,0.00
34.247.106.193,2095,0,false,ORD,North America,Chicago,169,0.00
3.77.153.38,2086,0,false,ORD,North America,Chicago,169,0.00
54.216.129.50,2053,0,false,ORD,North America,Chicago,169,0.00
18.134.141.115,443,0,false,ORD,North America,Chicago,169,0.00
34.247.106.193,2086,0,false,ORD,North America,Chicago,169,0.00
3.125.124.24,2083,0,false,ORD,North America,Chicago,169,0.00
18.192.244.151,443,0,false,ORD,North America,Chicago,169,0.00
3.125.156.82,8080,0,false,ORD,North America,Chicago,169,0.00
35.177.77.125,2095,0,false,ORD,North America,Chicago,169,0.00
3.67.39.1,2053,0,false,ORD,North America,Chicago,169,0.00
3.120.185.190,2052,0,false,ORD,North America,Chicago,169,0.00
18.203.186.209,2083,0,false,ORD,North America,Chicago,169,0.00
3.76.85.103,8443,0,false,ORD,North America,Chicago,169,0.00
35.177.77.125,2096,0,false,ORD,North America,Chicago,169,0.00
3.253.26.107,2087,0,false,ORD,North America,Chicago,169,0.00
3.72.89.80,8443,0,false,ORD,North America,Chicago,169,0.00
3.248.187.129,2096,0,false,ORD,North America,Chicago,169,0.00
18.130.223.114,2052,0,false,ORD,North America,Chicago,169,0.00
15.160.19.149,2083,80,false,MXP,Europe,Milan,169,0.00
3.68.116.206,2082,0,false,ORD,North America,Chicago,169,0.00
3.122.159.2,2095,0,false,ORD,North America,Chicago,169,0.00
3.248.187.41,2053,0,false,ORD,North America,Chicago,169,0.00
15.236.55.203,2096,0,false,ORD,North America,Chicago,169,0.00
176.34.179.121,80,0,false,DUB,Europe,Dublin,169,0.00
3.125.156.82,2052,0,false,ORD,North America,Chicago,169,0.00
18.184.180.97,2095,0,false,ORD,North America,Chicago,169,0.00
3.77.155.8,8443,0,false,ORD,North America,Chicago,169,0.00
34.255.116.126,443,0,false,ORD,North America,Chicago,169,0.00
35.180.159.126,8880,0,false,ORD,North America,Chicago,169,0.00
3.125.156.82,443,0,false,ORD,North America,Chicago,169,0.00
18.195.21.200,2052,0,false,ORD,North America,Chicago,169,0.00
35.181.56.58,443,0,false,ORD,North America,Chicago,169,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,169,0.00
3.253.26.107,8443,0,false,ORD,North America,Chicago,169,0.00
15.236.202.194,2052,0,false,ORD,North America,Chicago,169,0.00
18.133.185.110,2053,0,false,ORD,North America,Chicago,169,0.00
18.192.20.221,2086,0,false,ORD,North America,Chicago,169,0.00
34.246.181.183,8880,0,false,ORD,North America,Chicago,169,0.00
3.253.3.59,8080,0,false,ORD,North America,Chicago,169,0.00
3.255.119.102,2086,0,false,ORD,North America,Chicago,169,0.00
3.125.124.24,2095,0,false,ORD,North America,Chicago,169,0.00
15.237.114.169,80,0,false,ORD,North America,Chicago,169,0.00
34.246.181.183,8443,0,false,ORD,North America,Chicago,169,0.00
3.253.26.107,2096,0,false,ORD,North America,Chicago,169,0.00
3.254.60.28,2095,0,false,ORD,North America,Chicago,169,0.00
18.195.21.200,2096,0,false,ORD,North America,Chicago,169,0.00
3.68.116.206,2052,0,false,ORD,North America,Chicago,169,0.00
3.125.124.24,2082,0,false,ORD,North America,Chicago,169,0.00
18.184.180.97,8443,0,false,ORD,North America,Chicago,169,0.00
18.184.33.54,2096,0,false,ORD,North America,Chicago,170,0.00
3.73.99.138,8443,0,false,ORD,North America,Chicago,170,0.00
3.125.156.82,80,0,false,ORD,North America,Chicago,170,0.00
34.247.106.193,2083,0,false,ORD,North America,Chicago,170,0.00
3.125.124.24,8880,0,false,ORD,North America,Chicago,170,0.00
34.247.106.193,8880,0,false,ORD,North America,Chicago,170,0.00
15.236.202.194,2096,0,false,ORD,North America,Chicago,170,0.00
3.248.187.41,2096,0,false,ORD,North America,Chicago,170,0.00
3.8.15.177,8443,0,false,ORD,North America,Chicago,170,0.00
3.122.159.2,2082,0,false,ORD,North America,Chicago,170,0.00
3.249.179.179,80,0,false,ORD,North America,Chicago,170,0.00
3.120.185.190,2053,0,false,ORD,North America,Chicago,170,0.00
3.253.26.107,2082,0,false,ORD,North America,Chicago,170,0.00
18.184.180.97,8080,0,false,ORD,North America,Chicago,170,0.00
3.127.27.195,8443,0,false,ORD,North America,Chicago,170,0.00
34.241.243.241,2087,0,false,ORD,North America,Chicago,170,0.00
3.11.81.184,2095,0,false,ORD,North America,Chicago,170,0.00
18.184.180.97,2053,0,false,ORD,North America,Chicago,170,0.00
34.246.181.183,2096,0,false,ORD,North America,Chicago,170,0.00
54.217.187.243,80,0,false,ORD,North America,Chicago,170,0.00
35.180.159.126,2086,0,false,ORD,North America,Chicago,170,0.00
35.180.35.35,443,0,false,ORD,North America,Chicago,170,0.00
18.184.180.97,80,0,false,ORD,North America,Chicago,170,0.00
3.75.233.243,2083,0,false,ORD,North America,Chicago,170,0.00
3.248.187.41,2087,0,false,ORD,North America,Chicago,170,0.00
35.180.159.126,8080,0,false,ORD,North America,Chicago,170,0.00
35.180.35.35,8443,0,false,ORD,North America,Chicago,170,0.00
34.253.194.25,2083,0,false,ORD,North America,Chicago,170,0.00
3.77.153.38,8443,0,false,ORD,North America,Chicago,170,0.00
3.72.89.80,80,0,false,ORD,North America,Chicago,170,0.00
18.184.33.54,443,0,false,ORD,North America,Chicago,170,0.00
34.241.243.241,2082,0,false,ORD,North America,Chicago,170,0.00
18.168.201.76,2095,0,false,ORD,North America,Chicago,170,0.00
3.76.85.103,443,0,false,ORD,North America,Chicago,170,0.00
54.217.187.243,2083,0,false,ORD,North America,Chicago,170,0.00
15.236.55.252,2083,0,false,ORD,North America,Chicago,170,0.00
3.255.234.133,8880,0,false,ORD,North America,Chicago,170,0.00
35.180.45.179,8080,0,false,ORD,North America,Chicago,170,0.00
18.192.244.151,2083,0,false,ORD,North America,Chicago,170,0.00
15.236.203.254,8443,0,false,ORD,North America,Chicago,170,0.00
