IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
188.164.159.132,2082,2082,false,SIN,Asia Pacific,Singapore,6,10.08
185.133.35.87,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.08
104.129.166.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.08
204.93.210.246,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.08
154.197.75.70,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
160.79.105.52,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
160.79.105.231,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
217.163.76.174,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
188.164.158.18,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
154.92.9.54,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.07
89.116.46.38,2082,2082,false,SIN,Asia Pacific,Singapore,9,10.06
89.117.112.62,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.06
89.116.46.76,2082,2082,false,SIN,Asia Pacific,Singapore,16,10.06
45.67.215.190,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.05
93.113.175.210,2082,2082,false,SIN,Asia Pacific,Singapore,9,10.05
154.197.121.45,2082,2082,false,SIN,Asia Pacific,Singapore,27,10.04
63.141.128.51,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.04
154.197.121.234,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.04
8.222.187.107,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.03
79.99.31.21,2082,2082,false,SIN,Asia Pacific,Singapore,3,10.03
104.129.166.240,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.03
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,2,10.03
79.99.28.31,2082,2082,false,SIN,Asia Pacific,Singapore,5,10.03
14.102.229.29,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.03
45.67.215.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.02
140.99.233.57,2082,0,false,SIN,Asia Pacific,Singapore,1,10.02
79.99.30.94,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.02
89.117.112.90,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.01
185.133.35.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.01
141.11.203.24,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.01
176.124.223.141,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
140.99.233.122,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
140.99.233.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
188.164.158.65,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
212.183.88.57,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
45.67.215.145,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
45.135.235.92,2082,2082,false,SIN,Asia Pacific,Singapore,1,10.00
217.163.76.28,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.99
77.75.199.242,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.99
77.75.199.253,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.99
104.129.167.40,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.99
104.129.167.145,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.99
130.250.137.41,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.99
79.99.28.182,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.98
103.161.17.71,2082,80,false,HKG,Asia Pacific,Hong Kong,50,9.98
140.99.233.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.98
104.129.167.89,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.98
206.238.236.164,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.98
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,9.97
198.62.62.63,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.97
141.11.203.168,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.97
217.163.76.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.96
176.124.223.171,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.96
89.117.112.193,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.96
77.37.33.99,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.96
206.238.237.226,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.96
79.99.30.153,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.96
160.79.105.140,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.95
63.141.128.162,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.95
192.200.160.5,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.95
77.37.33.23,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.95
141.11.203.81,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.95
160.79.105.175,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.95
167.68.11.79,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.95
8.222.226.15,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.94
45.135.235.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.94
194.76.18.15,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.94
104.129.166.140,2082,0,false,SIN,Asia Pacific,Singapore,1,9.94
204.93.210.178,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.93
212.183.88.25,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.93
154.194.12.64,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.93
69.84.182.46,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.93
79.99.31.64,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.93
89.116.46.159,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.93
156.238.18.26,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.92
185.133.35.189,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.92
8.222.175.78,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.92
167.68.11.0,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.91
154.92.9.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
63.141.128.72,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
204.93.210.122,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
140.99.233.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
216.221.213.150,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
141.11.202.106,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.91
156.238.18.199,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
89.117.112.102,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
198.62.62.41,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.91
77.75.199.240,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.90
89.117.112.20,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.90
160.123.255.50,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.90
79.99.29.45,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.90
185.133.35.110,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.90
104.129.166.148,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.90
89.116.46.136,2082,2082,false,SIN,Asia Pacific,Singapore,34,9.90
77.37.33.127,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.90
192.0.54.127,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.90
141.11.202.97,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.89
141.11.203.163,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.89
160.79.104.61,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.89
89.116.46.144,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.88
79.99.29.53,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.88
89.117.112.82,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.88
167.68.11.166,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.88
167.68.11.182,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.88
154.219.5.118,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.87
89.116.161.175,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.87
63.141.128.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.87
206.238.237.225,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.87
188.164.158.66,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.87
185.133.35.71,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.86
204.93.210.180,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.86
14.102.229.112,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.86
206.238.237.126,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.86
141.11.202.66,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.86
167.68.11.143,2082,2082,false,SIN,Asia Pacific,Singapore,23,9.85
156.238.18.71,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.85
204.93.210.19,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.85
77.37.33.137,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.85
212.183.88.235,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.85
45.33.22.33,2082,2082,false,DFW,North America,Dallas,218,9.85
104.129.165.183,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.85
5.182.34.233,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.85
154.219.5.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
185.16.110.247,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
167.68.11.196,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.84
160.123.255.70,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.84
77.37.33.17,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.84
104.129.165.107,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.84
154.197.121.206,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
104.129.166.162,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
79.99.28.232,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.84
89.116.46.248,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.84
141.11.203.204,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
167.68.5.32,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.84
45.67.215.52,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.84
194.76.18.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.83
45.67.215.194,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.83
77.75.199.169,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.83
89.116.46.96,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.83
93.113.175.129,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.83
154.197.75.253,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.83
79.99.30.198,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.82
45.67.215.254,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.82
188.164.159.130,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.82
206.238.237.11,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.82
217.163.76.190,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.82
93.113.175.89,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.82
198.62.62.204,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.82
185.16.110.110,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.82
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.81
77.75.199.20,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.81
158.224.90.175,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.80
198.62.62.35,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.80
158.178.241.45,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.80
89.116.46.147,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.80
206.238.236.57,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.80
89.116.46.16,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.80
185.16.110.68,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.80
160.123.255.99,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.79
45.67.215.194,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.79
77.37.33.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.79
176.124.223.188,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.79
167.68.11.33,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.78
130.250.137.112,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.78
154.219.5.209,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.78
14.102.228.52,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.78
79.99.28.144,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.78
160.123.255.23,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.78
176.124.223.133,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.78
204.93.210.189,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.78
104.129.164.208,2082,0,false,SIN,Asia Pacific,Singapore,1,9.78
140.99.233.121,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.77
79.99.29.246,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.77
154.194.12.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.77
63.141.128.125,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.77
198.62.62.160,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.77
45.135.235.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.77
79.99.30.156,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.77
103.161.16.183,2082,80,false,HKG,Asia Pacific,Hong Kong,51,9.76
206.238.236.223,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.76
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,9.76
176.124.223.206,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.76
188.164.158.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.76
212.183.88.71,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.76
167.68.11.56,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.76
45.67.215.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.75
167.68.5.204,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.75
176.124.223.7,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.74
89.116.46.245,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.74
79.99.30.73,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.74
138.2.80.183,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.74
154.194.12.159,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.74
93.113.175.39,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.74
154.92.9.202,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.73
8.222.137.166,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.73
167.68.11.112,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.73
154.206.12.43,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.73
14.102.229.171,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.73
212.183.88.245,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.73
93.113.175.245,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.73
66.81.247.4,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.72
167.68.5.251,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.72
160.79.104.102,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.72
14.102.229.81,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.72
141.11.203.153,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.72
104.129.167.181,2082,0,false,SIN,Asia Pacific,Singapore,1,9.72
167.68.11.242,2082,2082,false,SIN,Asia Pacific,Singapore,172,9.72
63.141.128.95,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.72
154.194.12.230,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.71
45.67.215.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.71
45.67.215.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.71
66.81.247.133,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.71
14.102.229.159,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.70
188.164.159.157,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.70
167.68.11.119,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.70
198.62.62.200,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.70
93.113.175.47,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.70
62.72.166.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.70
188.164.158.100,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.70
188.164.159.62,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.70
47.245.14.216,2082,2082,false,NRT,Asia Pacific,Tokyo,73,9.70
130.250.137.129,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.69
185.133.35.102,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.69
204.93.210.196,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.69
206.238.237.50,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.69
45.67.215.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.69
158.224.83.42,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.68
185.16.110.88,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.68
79.99.30.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.68
45.67.215.0,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.68
154.206.12.237,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.68
206.238.237.101,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.67
167.68.11.74,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.67
194.76.18.49,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.67
66.81.247.19,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.67
154.194.12.202,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.67
69.84.182.81,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.67
47.91.29.108,2082,2082,false,NRT,Asia Pacific,Tokyo,73,9.67
104.129.165.174,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.67
89.116.46.145,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.66
216.221.214.88,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.66
160.123.255.244,2082,2082,false,SIN,Asia Pacific,Singapore,33,9.66
66.81.247.239,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.66
89.117.112.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.66
212.183.88.121,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.66
185.133.35.246,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.65
167.68.5.242,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.65
156.238.19.147,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.65
160.79.104.213,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.65
204.93.210.165,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.65
160.123.255.177,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.64
167.68.5.39,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.64
204.93.210.146,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.64
62.72.166.139,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.64
93.113.175.156,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.64
185.133.35.243,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.64
160.123.255.120,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.64
167.68.11.246,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.64
89.116.46.162,2082,2082,false,SIN,Asia Pacific,Singapore,26,9.64
212.183.88.225,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.64
158.224.83.158,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.64
89.116.46.95,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.64
160.123.255.136,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.64
154.194.12.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.62
212.183.88.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.62
45.67.215.151,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.62
62.72.166.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.62
160.123.255.218,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.62
217.163.76.176,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
198.62.62.73,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
79.99.28.172,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
154.92.9.243,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
5.182.34.56,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
154.219.5.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
79.99.29.12,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.61
89.117.112.101,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.61
79.99.28.70,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.60
45.67.215.91,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.60
47.236.202.221,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.60
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,9.60
77.75.199.209,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.60
160.123.255.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
188.164.158.159,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
89.117.112.161,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
79.99.29.125,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
45.67.215.92,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
154.219.5.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
185.16.110.208,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.59
212.183.88.215,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.59
77.75.199.53,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.58
141.11.202.95,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.58
14.102.229.130,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.58
104.129.167.84,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.58
160.79.104.77,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.57
141.11.203.130,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.57
188.164.159.0,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.57
63.141.128.27,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.57
45.135.235.120,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.56
156.238.18.9,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.56
69.84.182.234,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.56
158.224.90.90,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.56
104.129.164.148,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.56
154.206.12.252,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.56
212.183.88.140,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
14.102.228.0,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
160.123.255.137,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
160.79.105.29,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
79.99.30.161,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.55
104.129.164.70,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.55
79.99.30.167,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
194.76.18.76,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.55
141.11.202.6,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.54
63.141.128.235,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.54
14.102.228.120,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.54
63.141.128.195,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.54
141.11.202.255,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.54
140.99.233.139,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.53
45.67.215.101,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.53
176.124.223.27,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.53
212.183.88.66,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.52
14.102.228.239,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.52
160.123.255.117,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.52
206.238.236.116,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.52
160.79.104.113,2082,2082,false,SIN,Asia Pacific,Singapore,0,9.52
194.76.18.54,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.52
79.99.29.193,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.52
188.164.158.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.51
8.222.154.50,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.51
47.236.15.73,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.51
45.67.215.15,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.51
141.11.203.176,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.51
160.123.255.243,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.50
45.67.215.243,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.50
206.238.237.66,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.50
212.183.88.220,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.50
79.99.29.67,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.50
79.99.31.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,9.49
